mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.09162707328796386,0.0038198296305629554,0.0032851696014404297,0.0010135304980257987,5,2,10,100,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.9444444444444444,0.9201388888888888,0.9407665505226481,0.9616724738675958,0.926829268292683,0.9387703252032521,0.014494193440204884,97
0.19440369606018065,0.0069776828421431155,0.004902982711791992,0.0008680679822524741,5,2,10,200,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.9548611111111112,0.9340277777777778,0.9337979094076655,0.9616724738675958,0.9372822299651568,0.9443283004258614,0.011648154051739489,85
0.05045938491821289,0.002364086776709408,0.0011806011199951172,5.2320879775151046e-05,5,4,2,50,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.9270833333333334,0.9201388888888888,0.9442508710801394,0.9407665505226481,0.9233449477351916,0.9311169183120404,0.009620879186000509,101
0.09483437538146973,0.0014076659941075556,0.0026196002960205077,0.0006938146248378226,5,4,2,100,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.9479166666666666,0.9340277777777778,0.9442508710801394,0.9477351916376306,0.9337979094076655,0.941545683313976,0.006368114119165218,93
0.18160591125488282,0.024357282397084058,0.004939937591552734,0.001367092029450449,5,4,2,200,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.9409722222222222,0.9305555555555556,0.9442508710801394,0.9616724738675958,0.9407665505226481,0.9436435346496322,0.01012047085252052,86
0.05075559616088867,0.0028254580392231264,0.0019807338714599608,0.0006763921626053738,5,4,5,50,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.9270833333333334,0.9201388888888888,0.9442508710801394,0.9407665505226481,0.9233449477351916,0.9311169183120404,0.009620879186000509,101
0.09701395034790039,0.006872444146982633,0.0028657436370849608,0.0007098991468079694,5,4,5,100,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.9479166666666666,0.9340277777777778,0.9442508710801394,0.9477351916376306,0.9337979094076655,0.941545683313976,0.006368114119165218,93
0.20265512466430663,0.007231998885020411,0.006827688217163086,0.00170365440377737,5,4,5,200,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.9409722222222222,0.9305555555555556,0.9442508710801394,0.9616724738675958,0.9407665505226481,0.9436435346496322,0.01012047085252052,86
0.04884157180786133,0.0040436118912941825,0.0016714096069335937,0.0006540859371628625,5,4,10,50,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.9201388888888888,0.90625,0.9303135888501742,0.9477351916376306,0.9337979094076655,0.927647115756872,0.013875757040948417,107
0.09718155860900879,0.005486986526639345,0.0031788825988769533,0.0008313873538139403,5,4,10,100,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.9340277777777778,0.9201388888888888,0.9372822299651568,0.9616724738675958,0.9303135888501742,0.9366869918699188,0.013756162378781134,99
0.18613839149475098,0.006433204851941384,0.006561279296875,0.0015062428507690506,5,4,10,200,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.9375,0.9340277777777778,0.9407665505226481,0.9651567944250871,0.9303135888501742,0.9415529423151373,0.012305590237889567,92
0.07196540832519531,0.005414788859185795,0.0019644737243652345,0.000688409833372353,10,1,2,50,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9791666666666666,0.9652777777777778,0.9616724738675958,0.9930313588850174,0.9512195121951219,0.9700735578784359,0.014551962152589214,21
0.1316826343536377,0.015823285065199175,0.00276031494140625,0.00026965390464785024,10,1,2,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9791666666666666,0.9583333333333334,0.9616724738675958,0.9895470383275261,0.9651567944250871,0.9707752613240418,0.011764563548135811,15
0.2852597713470459,0.011427225709459367,0.007029676437377929,0.00218791947120797,10,1,2,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9756944444444444,0.96875,0.9651567944250871,0.9895470383275261,0.9686411149825784,0.9735578784359273,0.00869582220167708,5
0.0652092456817627,0.006383716729189021,0.0026050090789794924,0.0009751516377490948,10,1,5,50,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.9722222222222222,0.9583333333333334,0.9581881533101045,0.9860627177700348,0.9651567944250871,0.9679926442121565,0.010410468395296706,35
0.14691553115844727,0.005920659627540431,0.004486703872680664,0.0012602699790272463,10,1,5,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9722222222222222,0.9652777777777778,0.9581881533101045,0.9790940766550522,0.9686411149825784,0.9686846689895472,0.00696642945718715,32
0.2741397380828857,0.006431749122521672,0.0074822425842285155,0.0009366648056486636,10,1,5,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9722222222222222,0.96875,0.9651567944250871,0.9860627177700348,0.975609756097561,0.9735602981029811,0.007156242932842212,3
0.0650899887084961,0.010432981307538683,0.0023318767547607423,0.0007604523233323777,10,1,10,50,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.96875,0.9618055555555556,0.9616724738675958,0.9790940766550522,0.9477351916376306,0.9638114595431668,0.010246881163853278,58
0.13804521560668945,0.007150559201239922,0.004714107513427735,8.287789212983836e-05,10,1,10,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.96875,0.9652777777777778,0.9651567944250871,0.9825783972125436,0.9616724738675958,0.9686870886566007,0.007297446264292534,31
0.2694240093231201,0.007634512873329276,0.006448173522949218,0.001676052498852178,10,1,10,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.96875,0.9652777777777778,0.9616724738675958,0.9895470383275261,0.9651567944250871,0.9700808168795974,0.009987194450699628,18
0.07789998054504395,0.015860917391521963,0.0022735118865966795,0.0004646574522856063,10,2,2,50,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.9652777777777778,0.9548611111111112,0.9547038327526133,0.9895470383275261,0.9512195121951219,0.96312185443283,0.014026454073052452,59
0.13666982650756837,0.006812809809653796,0.003998231887817383,0.002025671924566844,10,2,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9756944444444444,0.9583333333333334,0.9616724738675958,0.9895470383275261,0.9477351916376306,0.9665964963221061,0.014544928411590538,45
0.25915017127990725,0.010392204711783551,0.00652918815612793,0.0011163288736899053,10,2,2,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.9756944444444444,0.9618055555555556,0.9651567944250871,0.9825783972125436,0.9547038327526133,0.9679878048780488,0.009949637384119553,42
0.07014594078063965,0.004342264747570496,0.002511930465698242,0.0005653104593540274,10,2,5,50,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.9722222222222222,0.9548611111111112,0.9547038327526133,0.9825783972125436,0.9512195121951219,0.9631170150987224,0.012183122372566978,62
0.13200178146362304,0.006213459154998572,0.003649187088012695,0.0009395453171787186,10,2,5,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.9756944444444444,0.9479166666666666,0.9581881533101045,0.9790940766550522,0.9686411149825784,0.9659068912117693,0.011492616166953898,47
0.28307571411132815,0.023553130170808862,0.006339931488037109,0.001322228036927688,10,2,5,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9756944444444444,0.9583333333333334,0.9616724738675958,0.9895470383275261,0.9616724738675958,0.9693839527680991,0.011725376992078632,25
0.06390962600708008,0.003286323574125143,0.0021100521087646486,0.0006184735182187523,10,2,10,50,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.9652777777777778,0.9548611111111112,0.9477351916376306,0.9825783972125436,0.9581881533101045,0.9617281262098334,0.011855997213048832,64
0.12590641975402833,0.008169414629226941,0.0037731170654296876,0.0015086749828058183,10,2,10,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.9652777777777778,0.9583333333333334,0.9477351916376306,0.9790940766550522,0.9616724738675958,0.9624225706542779,0.0101891602155132,63
0.24647316932678223,0.01192704734249691,0.0057735443115234375,0.00125488486698867,10,2,10,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.9618055555555556,0.9652777777777778,0.9512195121951219,0.9825783972125436,0.9581881533101045,0.9638138792102208,0.010474257693905847,57
0.06216816902160645,0.003926850954652646,0.002444934844970703,0.0008447939500982601,10,4,2,50,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.9652777777777778,0.9479166666666666,0.9512195121951219,0.9895470383275261,0.9477351916376306,0.9603392373209447,0.015961431245987916,71
0.1227029800415039,0.004823264817482746,0.0034562110900878905,0.0009304596130845106,10,4,2,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.9722222222222222,0.9479166666666666,0.9477351916376306,0.9825783972125436,0.9512195121951219,0.9603343979868371,0.014367581991208394,73
0.25178961753845214,0.010568339133818534,0.005998563766479492,0.0019910436943352356,10,4,2,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.96875,0.9618055555555556,0.9616724738675958,0.9860627177700348,0.9616724738675958,0.9679926442121565,0.009436846068360797,35
0.0673485279083252,0.014327858295176585,0.0019598960876464843,0.0004106943274508006,10,4,5,50,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.9652777777777778,0.9479166666666666,0.9512195121951219,0.9895470383275261,0.9477351916376306,0.9603392373209447,0.015961431245987916,71
0.12689356803894042,0.008410922837730907,0.0032051563262939452,0.0008518366603110512,10,4,5,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.9722222222222222,0.9479166666666666,0.9477351916376306,0.9825783972125436,0.9512195121951219,0.9603343979868371,0.014367581991208394,73
0.2661808967590332,0.03478050924393387,0.006097650527954102,0.0013651140193339803,10,4,5,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.96875,0.9618055555555556,0.9616724738675958,0.9860627177700348,0.9616724738675958,0.9679926442121565,0.009436846068360797,35
0.0606043815612793,0.004259263541194396,0.002055835723876953,0.0005144354184054878,10,4,10,50,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.9618055555555556,0.9513888888888888,0.9477351916376306,0.9686411149825784,0.9547038327526133,0.9568549167634532,0.007497963755955941,81
0.1316225051879883,0.007689484680579665,0.0032043933868408205,0.0008642552065818436,10,4,10,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.96875,0.9444444444444444,0.9547038327526133,0.9790940766550522,0.9581881533101045,0.9610361014324429,0.011908704522318217,65
0.22930564880371093,0.018139532136497157,0.006039857864379883,0.001727727504230205,10,4,10,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.9618055555555556,0.9548611111111112,0.9512195121951219,0.9825783972125436,0.9547038327526133,0.9610336817653892,0.011307131326798623,66
0.0715714454650879,0.004766875098007471,0.002316570281982422,0.0003577039192717974,15,1,2,50,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9756944444444444,0.9756944444444444,0.9547038327526133,0.9895470383275261,0.9686411149825784,0.9728561749903214,0.01133111402743275,9
0.1404876232147217,0.005562947952730912,0.0037322044372558594,0.0014135347479439712,15,1,2,100,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9791666666666666,0.96875,0.9616724738675958,0.9860627177700348,0.9651567944250871,0.972161730545877,0.009088895608372092,12
0.28026585578918456,0.008300941002332748,0.008546590805053711,0.001956805698415575,15,1,2,200,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9791666666666666,0.96875,0.9651567944250871,0.9825783972125436,0.9721254355400697,0.9735554587688734,0.006458700107674405,8
0.07375340461730957,0.010850332883958853,0.0020145416259765626,0.0007076675442887816,15,1,5,50,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.9756944444444444,0.9722222222222222,0.9581881533101045,0.9825783972125436,0.9581881533101045,0.9693742740998837,0.009722785871478753,27
0.12853784561157228,0.017266975469549757,0.003421974182128906,0.0018327467731954865,15,1,5,100,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9756944444444444,0.96875,0.9581881533101045,0.9930313588850174,0.9721254355400697,0.9735578784359273,0.011359378444771872,5
0.2840281009674072,0.025096167299527062,0.00813298225402832,0.0018571836620031926,15,1,5,200,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9791666666666666,0.9652777777777778,0.9686411149825784,0.9860627177700348,0.975609756097561,0.9749516066589237,0.007417033801929523,1
0.06457819938659667,0.003850779191246297,0.002159738540649414,0.0005205791487869889,15,1,10,50,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.9652777777777778,0.9548611111111112,0.9547038327526133,0.9825783972125436,0.9651567944250871,0.9645155826558266,0.01016598859549073,51
0.13376979827880858,0.003893800136480181,0.0043604373931884766,0.0007920521267512741,15,1,10,100,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.9722222222222222,0.9513888888888888,0.9651567944250871,0.9860627177700348,0.9686411149825784,0.9686943476577623,0.011190193913354166,28
0.2645996570587158,0.012027379072524918,0.006997156143188477,0.0012252814000746797,15,1,10,200,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.9652777777777778,0.9652777777777778,0.9651567944250871,0.9860627177700348,0.9616724738675958,0.9686895083236546,0.008795760992089114,29
0.06696276664733887,0.005881418943044258,0.0018465042114257813,0.0006597316927159808,15,2,2,50,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.9618055555555556,0.9583333333333334,0.9651567944250871,0.9930313588850174,0.9512195121951219,0.965909310878823,0.01432618719655813,46
0.13300094604492188,0.006616701109810561,0.0034598350524902345,0.0011802328614216842,15,2,2,100,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9722222222222222,0.9548611111111112,0.9616724738675958,0.9930313588850174,0.9651567944250871,0.9693887921022067,0.013080551798304587,22
0.2532059669494629,0.028856302039045,0.0063782215118408205,0.0023152855021748285,15,2,2,200,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.9756944444444444,0.9652777777777778,0.9686411149825784,0.9895470383275261,0.9616724738675958,0.9721665698799844,0.009844154838043285,10
0.07779445648193359,0.006884437418441156,0.0022969722747802736,0.0007855422840946126,15,2,5,50,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.96875,0.9618055555555556,0.9477351916376306,0.9895470383275261,0.9581881533101045,0.9652051877661634,0.013936200479189014,49
0.13828763961791993,0.019970032041159897,0.003354167938232422,0.0010637767055532669,15,2,5,100,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.9722222222222222,0.96875,0.9616724738675958,0.9930313588850174,0.9581881533101045,0.9707728416569881,0.012188726400022245,16
0.2689406394958496,0.012013349981149165,0.009166383743286132,0.006249952351754743,15,2,5,200,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9756944444444444,0.9652777777777778,0.9581881533101045,0.9895470383275261,0.9616724738675958,0.9700759775454897,0.011363549959401453,20
0.0665055751800537,0.012740485407263847,0.001686429977416992,0.00041122820800196003,15,2,10,50,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.9652777777777778,0.9444444444444444,0.9512195121951219,0.9895470383275261,0.9512195121951219,0.9603416569879984,0.016102596098380304,69
0.12175254821777344,0.018624214858329064,0.003621816635131836,0.0009439327036981942,15,2,10,100,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.9722222222222222,0.9548611111111112,0.9547038327526133,0.9825783972125436,0.9686411149825784,0.9666013356562138,0.010680870836908036,43
0.27884702682495116,0.022231776111304995,0.007164144515991211,0.001954446173227366,15,2,10,200,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.9722222222222222,0.9652777777777778,0.9547038327526133,0.9825783972125436,0.9686411149825784,0.9686846689895472,0.009084300230318403,32
0.06432247161865234,0.00749678752923954,0.0023415088653564453,0.00046409759830083147,15,4,2,50,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.9583333333333334,0.9409722222222222,0.9616724738675958,0.9825783972125436,0.9477351916376306,0.958258323654665,0.014231469609071361,75
0.14089317321777345,0.04042204616361307,0.0034019947052001953,0.0012074984838632945,15,4,2,100,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.9722222222222222,0.9548611111111112,0.9547038327526133,0.9825783972125436,0.9581881533101045,0.9645107433217189,0.011092096872250438,53
0.26029157638549805,0.018250323977796853,0.007629489898681641,0.0015540809812230525,15,4,2,200,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.9722222222222222,0.9583333333333334,0.9581881533101045,0.9860627177700348,0.9651567944250871,0.9679926442121565,0.010410468395296706,35
0.06216559410095215,0.005948392345517341,0.0014418601989746095,0.00014284616725268533,15,4,5,50,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.9583333333333334,0.9409722222222222,0.9616724738675958,0.9825783972125436,0.9477351916376306,0.958258323654665,0.014231469609071361,75
0.13527379035949708,0.007970474059056314,0.0033739089965820314,0.0009565106343076924,15,4,5,100,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.9722222222222222,0.9548611111111112,0.9547038327526133,0.9825783972125436,0.9581881533101045,0.9645107433217189,0.011092096872250438,53
0.25215649604797363,0.014228901178136797,0.007733821868896484,0.0017368837833020656,15,4,5,200,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.9722222222222222,0.9583333333333334,0.9581881533101045,0.9860627177700348,0.9651567944250871,0.9679926442121565,0.010410468395296706,35
0.06120319366455078,0.007934600691324546,0.002199554443359375,0.0005987681162948576,15,4,10,50,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.9652777777777778,0.9479166666666666,0.9477351916376306,0.9721254355400697,0.9581881533101045,0.9582486449864499,0.009583946581949734,79
0.11967992782592773,0.012187836689153644,0.0033157825469970702,0.001107302595779401,15,4,10,100,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.9652777777777778,0.9548611111111112,0.9512195121951219,0.9790940766550522,0.9651567944250871,0.96312185443283,0.009734541590935647,59
0.2521711826324463,0.0064874423060459424,0.006421422958374024,0.0016973653084340163,15,4,10,200,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.9652777777777778,0.9548611111111112,0.9477351916376306,0.9790940766550522,0.9581881533101045,0.9610312620983352,0.010651175386866711,67
0.0650404930114746,0.0071612524961624695,0.0018101215362548828,0.0005248998313389022,,1,2,50,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9722222222222222,0.9756944444444444,0.9547038327526133,0.9895470383275261,0.9686411149825784,0.9721617305458767,0.01124193562247436,14
0.13779020309448242,0.004330986706865348,0.00414276123046875,0.0010251568740869057,,1,2,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9791666666666666,0.96875,0.9616724738675958,0.9860627177700348,0.9651567944250871,0.972161730545877,0.009088895608372092,12
0.2766669273376465,0.009944978861897645,0.007351303100585937,0.0020795789408262215,,1,2,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9756944444444444,0.96875,0.9616724738675958,0.9860627177700348,0.975609756097561,0.9735578784359273,0.00811818526305572,5
0.06885089874267578,0.0034603979778967007,0.0022675037384033204,0.0005553898772101897,,1,5,50,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.9756944444444444,0.9722222222222222,0.9651567944250871,0.9825783972125436,0.9581881533101045,0.9707680023228804,0.008433365522720337,17
0.13155503273010255,0.004635775202916417,0.0031057357788085937,0.0008182976005626545,,1,5,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9722222222222222,0.96875,0.9616724738675958,0.9930313588850174,0.9721254355400697,0.9735602981029811,0.010463563623410733,3
0.2745182991027832,0.009633017943863505,0.007052421569824219,0.001576461614127279,,1,5,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9791666666666666,0.9652777777777778,0.9686411149825784,0.9860627177700348,0.975609756097561,0.9749516066589237,0.007417033801929523,1
